"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Singapore","SGP","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","350.336153703532","310.738613235357","294.708840390622","276.043797080812","228.48430732135","228.185858694195","221.629263496603","208.313844164754","205.582343964806","216.158411430146","209.052069123875","203.155295170204","205.185416089517","237.540401708415","271.759168913758","239.790235783432","247.444397936468","282.719037252648","308.560008507204","342.866175997578","364.677736803043","342.421279652082","304.359810130307","281.099216984602","267.031423135172","256.293770128332","258.280819314939","292.773884235831","327.809246467025","309.60075748061","314.37566755518","275.499374226536","260.19483088947","262.765633018154","270.726629535322","276.469622471042","266.22056606853","257.103738441752","246.858070961541","261.615762588674","283.470866259862","264.774432872177","261.100333307383","303.257464358542","323.588953422516","336.204704386456","343.488071738593","310.853161973556","339.822898061485","265.576227849693","276.328585214819","277.521017955254","267.07387126031","254.657412068429","251.947842963956","210.609436298676","192.030903028331","204.080133304298","207.845854834952","199.38989114604","198.290864658414","197.801201560268","194.763310803984","178.003494966387","176.172365043508",
"Solomon Islands","SLB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","67.4508849557522","64.0928571428571","62.9229571984436","","49.9431818181818","68.9541176470588","57.8953846153846","62.6927118644068","65.6657596491228","64.9812970588235","70.85705","72.0542680412371","92.5457709923664","89.1430802188398","81.0320319270426","66.8733281523296","75.0467390939996","94.7290583249545","92.4331987506652","93.4832376682224","93.4708711490311","101.986242098872","109.322862497984","74.9263533819621","86.1385216980956","79.5436733158136","88.4466229289253","69.7552598996833","68.5918975860926","61.3020600417149","59.822923468045","53.761109728742","48.3582264929799","38.347697812324","33.4547347065301","36.0847483516803","40.2234663901143","46.5811845065738","52.0907418040442","54.7583501424858","66.0155037384253","69.2999333065469","53.7516084412431","69.9231751511047","83.3726363785304","83.1914723004303","79.632572966565","71.7293102611266","66.212567037957","64.5892609442764","72.9355633164764","72.4245975485549","64.9105786342045","54.161609191372","57.5622815088396","64.9770838673915","75.5581593571001","78.6633690163451",
"Sierra Leone","SLE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","48.7562556281542","52.7705788390967","41.4330687162478","47.3393453461728","52.1719307288148","54.5383934553954","48.7376353467562","45.8721773555028","56.3876041806878","53.3411418923879","49.9526975848667","50.2920628454881","50.2813456445264","49.7191801271335","56.4300462832796","44.6023538798473","42.3603494737351","45.8239768610922","46.7353758396534","46.5126797751276","59.14494158373","42.8764742299954","31.5741882206295","28.0372618730345","26.6673566587287","32.7929896907216","56.3056795131846","40.4480286578854","24.8321476412228","34.4060879938013","44.1780354928547","39.4880914035674","43.3861291965924","34.466259531837","29.0616762591232","20.0978410789587","27.3969861440128","12.9376336895993","15.1702596813361","12.9969731821705","25.4770497447215","12.5485147751747","16.1852133577218","18.4353903277387","18.9956810249241","19.7621057929947","18.996858817929","18.9927897271366","18.037972248254","18.9962920884399","26.0626453246064","42.5165792858116","44.385347134108","49.2751812584475","40.5925534898015","30.080934323619","27.809292368436","32.4878236444628","29.856750089709","32.7580988975919","38.4103141485567","34.8824319732919","42.4792414416164","50.655775906345","51.4120583231536",
"El Salvador","SLV","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","44.433304470674","44.1087873310956","44.1507887727925","42.2872719965861","39.0699447303221","39.1024962044981","40.2151552962601","43.1266419776533","50.5435686948805","61.529041707686","60.7710729268267","63.4803346899714","64.6238130898474","59.9751914986125","65.2492772126802","54.0856655946252","51.873615042848","45.7756233685263","46.3730380654195","46.2628746111693","43.1537088270859","44.8078184711721","40.0450141329845","38.5691236980534","37.9441515608804","38.2975368325388","40.058317599401","45.6015467576776","47.5579636820624","49.4310481153176","55.8286206382013","52.2827938347779","60.2149979681963","58.6467366999895","58.5331858350222","66.9329519942664","64.2457025316015","64.5915751913488","67.0648768947243","70.1940454421853","68.7712613961083","71.0567385150773","75.4537305097947","80.3863258184155","63.5793750802483","70.0078924886925","75.2966163111609","72.9303778379933","73.9531152800969","70.0025272788996","67.4197380008055","63.0223182341846","65.3824243300123","66.7503175338238","65.127446231819","58.9578587539359","72.3475491975041","76.0053617620517","65.4163149104654","63.3989123697581",
"San Marino","SMR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9323854912142","52.7498741551386","36.0736829746183","50.3314843898061","32.7743194163124","30.3131551877578","27.1704403463556","26.5032312288199","20.4402966408998","12.9640051906339","13.1658802879457","9.96250158297451","12.7838215642412","16.6918706723794","13.8892592712826","12.3847261394333","12.2991605426974","16.7305142278576","12.9817190740415","17.6541601978137","34.8640676672891","52.905584293131","67.2746020230231","48.3885361912902","48.9247072260092","47.2383236552528","46.0977124237816","40.6275231976974","39.9396354658762","40.4166137431729","43.6691312384473","46.5693092257765","45.7766529579247","47.8878761148682","45.7017703960577","42.8177488092254",
"Serbia","SRB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8622927369932","62.3529271771264","65.10989028829","51.9465203565131","60.9371935018891","61.7372134116134","66.8554630749617","69.679181401684","72.1703956727259","75.6754467640761","80.8018929441931","84.7000195711335","85.453909915231","86.0675088745656","81.8466290913855","89.7235550396714","105.083235444601","87.004573940816","81.945428073662",
"Sub-Saharan Africa (excluding high income)","SSA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","33.542643265398","32.3957202410099","30.0647155694136","29.2293264613846","33.7275300516163","32.885979069489","31.0355439248405","32.432178154615","31.9098861868656","31.4229264436151","30.5719972540724","33.6842564913222","31.232925077111","33.0911299982783","40.3449618053968","38.9322343590372","39.072244098909","41.6104530127967","40.6281371319181","42.1368161508973","49.5154522597629","34.1115669247784","30.5542911973069","31.0626690172713","33.7257158159155","33.7759341183955","33.6135869978427","34.4266868084077","34.955874277267","36.8183678035133","34.3951476580059","31.6138604403879","35.8784528034177","34.4738789760676","34.7837524098512","32.83233766534","31.3992331234953","31.2912937276077","27.8167458553718","40.0041593069544","41.9181953927738","43.5295520878713","40.8522336547469","40.6202686307228","43.1399450211691","44.9845381835031","45.3361689620525","47.2865879516034","52.4842132943477","43.3583253821832","46.1691932262974","51.8512086394861","50.3705037301463","47.2405321078255","45.6657003330895","40.6110306898179","39.3871605829355","39.5101503215514","42.3657681182693","35.9898655959529","33.0907236969205","38.2362622622618","41.6315725858379","43.9781858434062","48.0138977740022",
"South Sudan","SSD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0389148557338","38.0171091149511","40.1541133330218","27.8720795744327","31.9249706974981",
"Sub-Saharan Africa","SSF","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","32.3617750231622","31.2681453522247","29.1119463038003","28.413236238235","32.6366337598236","31.8910604104519","30.1143203703172","31.3016039600709","30.8527589337821","30.4223847159227","29.6639787041911","32.6166281747811","30.3263558844893","32.2361448736623","39.3641593209409","38.0853928369541","38.2494615585108","40.6488695275827","39.7647792672157","41.36370884182","48.7339656583874","33.7605333542688","30.2375455342176","30.6410572537435","33.2571513231987","33.1036186532574","32.9353263948298","33.663882873818","34.2267017997182","35.9221397087682","33.6396977859151","30.715826559461","35.1111160713645","33.921784874536","34.5195515167899","32.6421735126352","31.2897288562915","31.150105261148","27.8479547231349","39.794549440208","41.5768410679188","43.3047951540123","40.6748482400512","40.6309977092547","43.0801096992351","44.9838737601361","45.3329943037294","47.1520523049644","52.2258273671407","43.0364454981096","46.0346657615641","51.6180886649144","50.0471963355091","46.8844796557966","45.3632374232124","40.325799365953","38.9375669861451","38.8987718787338","41.4626523924392","35.2675075788415","32.2864012876382","37.2667957632588","40.4289506642043","42.1745412650169","45.7429050022134",
"Small states","SST","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","84.7280012237527","86.0128232071412","82.2826340692154","82.8313451236425","85.8549884890168","83.2086630059327","82.1362284429133","78.8372670992627","83.7839631361874","88.5838993318672","90.1035503628912","103.716522493375","94.2278167479416","98.8262814893285","126.587016068633","130.671184288243","138.843296786778","126.646247134962","113.30404069886","108.561442003425","113.597998419165","113.991052016854","100.547193950928","90.0857821999618","82.7934739519821","75.5207509464591","78.8655400831129","74.3912912051568","71.7069926921505","79.138213199542","67.0880500515731","67.7595553142536","65.464212079192","63.6154149971799","65.8765949299562","68.6269653168801","72.0344698917387","72.0770128556564","70.0337166495902","67.1883901683564","74.0797778048775","71.6387818076295","68.893920805643","68.716285869393","68.2667736254254","72.2462532767057","77.376938732977","73.4937864007245","77.2863405630845","64.7068214653397","69.6770080698358","79.1815684668338","77.8420066115017","78.7711807164045","74.8153989660935","67.1373394467073","65.5618686529168","66.4745763927751","70.3953652310618","66.9598884314428","64.5762155628052","73.7018542413251","80.5137841793622","73.366016233635","70.0929591404592",
"Sao Tome and Principe","STP","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","45.6844014058177","40.2265071911155","36.2054236592526","41.0631831283689","46.6985900304722","29.9492311389187","32.6675424299135","75.1914959933721","70.8516845536517","71.47644529146","42.8594707213642","29.9403838451534","33.6206602175491","19.9706327363492","26.8494832038687","19.339304232215","22.4275383335427","15.5235410640204","18.1816777990224","24.3542651675326","20.9559373094197","34.4236824755766","35.8416211215579","29.4252777017176","28.932890746626","32.7883913046135","19.2324526753641","22.8458848426975","30.4349133166385","51.7449617598188","43.3079989123639","40.815717450588","42.2678714274198","47.0192862454404","40.1458222228921","41.7733406356333","55.3317754577402","57.6612649063359","66.4818771853439","55.3152291484135","64.7296222008359","64.0303809604775","63.3261370831377","61.7880917469203","63.7965838493647","58.8462346358352","52.3493440951921","50.3101144602064","42.7397951839278","38.985308538526","32.2560461442093","35.6596346987979","40.3099428406441","30.1249836315188","22.1369551823417",
"Suriname","SUR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","98.3442047165078","88.2079851439183","83.5126990959966","83.3664152441445","95.9821428571429","97.9565358417126","92.9866036249015","95.151789759855","89.4965817277812","92.8172539957635","94.2160785740269","94.0199335548173","101.298284981568","99.2782442185889","121.751860436745","115.789473684211","112.759643916914","110.366328916602","102.107409925221","109.26517571885","128.050314465409","117.210348706412","103.060109289617","94.9632144878325","81.25","71.9358533791523","74.2985409652076","61.2244897959184","65.5469422911283","181.533357906377","243.048403707518","193.706761883508","230.598121601582","198.477157360406","114.617432459081","153.559079176794","120.505313439058","131.905259209486","80.7489760093622","94.4385405596883","97.2910489580927","103.562432885823","87.8769601930036","105.321786547397","108.888088726359","114.140076525822","83.3085706355815","81.828991440268","86.2447411837492","72.0439932318105","78.3816210122572","92.8254912814835","94.1566265060241","89.199693775396","78.1398172776686","71.7875419356154","81.1172134703435","91.0994442254306","92.7631512787443","96.2639676496627","127.961755880485","118.149637751634","122.349300685481","115.4147379107","71.6133359685319",
"Slovak Republic","SVK","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4087613346748","65.1062708553792","66.2719070775765","70.7679551522185","76.7113830674623","79.4029728316435","70.5955135797114","84.1738452639493","89.0269245006001","87.8711274794741","95.1601555265945","100.684298999841","106.040579655305","123.062570078377","138.012594928565","144.025501129008","125.379737848744","145.504177307234","160.396000228474","166.972828071857","169.079760941056","164.95027705354","165.940130365946","167.952127971953","171.946461903596","174.771668166551","169.599458517762","158.756955092237","172.417075221342","190.730055116634","172.945472615215","162.204915677357",
"Slovenia","SVN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8141423227746","87.2845149673482","86.1667014719655","83.3418269514181","82.600942337666","85.5362749623671","86.8503410427253","82.5399077310656","93.8380924112424","93.9915980674734","91.7957059429897","90.6351458415308","99.8929830153889","110.117585312479","120.658570979382","128.781655685163","128.198263287951","105.419569240082","124.063889160295","137.136922854929","139.055873185015","140.789938680938","141.150667896093","144.567475302452","143.267142559166","154.758146481648","161.05140916195","164.997454061183","163.074629874877","186.724863911573","232.853179245619","208.906863024876","223.914605562179",
"Sweden","SWE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","34.3187325845567","32.7416285445822","32.1803684279637","32.4253133271458","33.197431200126","33.4402242615078","32.5836578993455","31.3114066230379","32.0865821890193","34.1622662581523","36.2855055664036","35.006859488773","34.5292640105309","38.955581117831","49.4890330983149","42.0877207561933","42.6559748173908","41.5755951067312","40.63536357336","45.7252905337575","45.3490616511336","44.4003697828437","47.6234537728051","51.0613415769427","51.1761202115789","51.7813197132132","46.5504795327878","46.6290836713288","46.1442610486362","46.188907360991","42.760341026767","38.420347407624","37.383468639558","43.5689403165251","53.0303869000058","54.4750994015069","52.0110325087061","55.3040864398926","56.5438085057675","55.9455813296813","60.8633826903717","57.2561901345585","55.523409851707","55.569982979259","58.1725787035038","61.9520428358592","65.164851311901","65.7166518997565","68.3677340808456","57.7136171244549","62.4037422808742","63.7974384256136","61.2619055030503","56.1795508870928","56.5761278059251","55.5063186882879","54.6353100464829","57.3899223504777","61.2341311142469","60.1903440359811","56.1271852529353","59.6226018762053","69.6995387291959","67.463407406659","63.7631758364468",
"Eswatini","SWZ","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","96.9300376373484","88.3186031907174","93.6248822613143","105.303143242146","90.7963942457885","113.830438247012","114.493930783242","140.449494382022","129.072733333333","106.241742363878","116.818309612984","106.25662397541","102.905562943262","91.9270363636364","119.551632516704","129.379213883677","140.524639240506","114.12218419062","148.841814652262","161.856615739406","183.033647153586","172.572432621282","158.305536405688","153.960804913528","138.93287169294","139.691404984424","140.713263568157","146.886093836711","142.191095913049","155.684669510632","109.357362246904","113.222001507367","117.142507929458","114.427641892224","120.341500339549","110.300860583198","119.669928098501","118.132660254405","130.381663577131","129.531294095254","115.25125530339","145.255364351638","142.329859239382","146.862317070052","142.934530048426","113.94645281702","111.031357188836","105.569751351081","97.3447693567896","97.5827420843473","86.2244047775605","81.7292374137727","79.4892289678531","80.3872171771011","86.2063802229433","82.4928412581849","83.5234906131872","76.4793821984923","79.6769670201067","83.0405946846517","81.1913323037177","87.1840982171192","86.6925324941904","89.4790924180808","90.5351585560351",
"Sint Maarten (Dutch part)","SXM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9783957985199","91.1888706295688","106.461496450027","84.0791837162675","69.5400132260539","69.2353249392177","65.3260479297407","84.7363104582459","78.770892970375","59.2027955098447","67.9195665461546","81.252588940108","82.4772365633863","81.5424464170798",
"Seychelles","SYC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","33.299965034965","25.8798641304348","23.7303737541528","21.547036199095","19.4893383356071","25.6360430686406","36.4896168582376","42.0874607721046","55.9909451287794","60.7827789934354","65.1040546875","77.3925070539419","78.3158875305623","78.5987086653386","81.1415528455285","79.4926761541132","97.4046100192836","88.3359349148418","85.3278565904506","84.079110311453","76.5385055202457","67.1752738071874","71.8775609673726","69.1872003553597","70.8105668994843","70.6766943410046","56.0712854498913","50.9024904398392","63.248045125741","61.3566227053304","61.7089459979284","55.4848159217053","52.0145451295751","57.3150435972521","49.6551135353745","52.7062292927767","96.9639726199445","75.6302122401721","78.1723881767219","87.3515795551883","81.9305786153363","104.521592629898","87.3156692353733","91.3634588369341","88.2406739746939","103.793909564892","105.137469554663","113.152327758917","154.859538095664","139.734132765493","140.991918974498","144.675883946024","143.931404161332","124.516149054854","121.362558189326","98.1567096942218","95.6319563218465","110.363638632269","103.120867488424","90.1701145066519","103.865913038717","107.384893788362","94.1860040593462","91.0678630793176","92.3755746562434",
"Syrian Arab Republic","SYR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","41.0397794971624","32.6899384954449","35.8375857655614","35.3201645520864","30.7578770693737","25.9504427767404","34.4188545071081","26.5784128455438","27.4269981039374","25.7014271979768","26.3036911764706","24.4801697241982","27.0289553532727","29.7577933272488","38.9374502997791","38.3039034810895","45.2870495449949","49.0124014363455","37.9398808237365","50.0821701647252","47.7093817047006","46.8868771759125","37.1435448043263","36.7553478599009","34.1025729340872","34.1816463802944","30.4892606046051","33.5851321723879","33.5821689960064","51.4543424688356","53.7184316910647","47.728235611303","49.6696516920055","53.1908599811483","84.1136453000488","72.5823722579798","68.0152187789948","54.7664401282779","44.635673115363","45.9623094841605","44.6162357136619","49.4143785266651","53.3349912790612","49.6698191987622","62.9371035077209","67.8125485416592","66.3875923596099","64.7492743109542","63.7677520361021","48.5994390947771","49.4503813801787","45.155845749834","36.2164501502558","49.4118916717589","52.9344594146208","52.4204272463287","58.0336896331521","53.1953776989099","44.4883086729621","41.8101277966705","69.9134575044997","56.7329708944259","36.303868165892","45.1097961269337","44.8659916915635",
"Turks and Caicos Islands","TCA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0689783139331","38.4874345481761","32.6933859533242","31.2197923466432","27.8469089550638","25.8776910976369","35.8236778177391","33.563587632101","32.9819213049963","27.2785025261602","26.0688515610945",
"Chad","TCD","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","12.1180143512614","13.7734721778226","12.8622501260287","13.9872553758122","15.8063460437032","13.9113314603993","12.9391536718035","20.0077219752521","18.7232878070766","18.0223876471761","19.6050546127852","17.9330476784708","16.7399024073886","18.5414239589617","19.0028763203978","20.9344852412848","20.6686728577305","31.6455538982517","28.3682818235927","17.2256455637888","14.0367533956512","21.7803420777167","20.0151045805331","31.4746546267326","33.9461138237846","22.0701466648799","29.1245339505816","28.7942468720962","25.0911019806107","27.551354622403","27.2057108001286","23.5997568801694","22.5841871711231","22.6208601887275","27.5461555002373","42.0493557271396","35.4621984596669","36.9653559219257","35.4196433416146","36.4246837960598","36.0099072061652","50.7352111635989","91.6872691909229","50.7143195476738","71.0852951374156","46.5694329020637","48.4261670976507","50.3065462828812","46.0868602801864","38.9685857916969","42.6787861863141","48.5455813528677","42.4765420937633","38.062577021528","47.3646408000682","42.0753331862591","34.9677464375845","33.5005328328696","30.2798977271638","30.2706694114383","22.7283414152395","25.7824565143015","34.3775255923883","36.4880845665802","33.8135198956697",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","13.9687570816844","13.9016911084028","14.004762642687","13.8436126833176","13.2766931298892","12.7639716542858","12.3847113364928","13.0513423690073","13.3314708959973","12.4996795522474","12.2732565917374","12.162090732094","13.0275574096267","16.7216102104524","22.7914712255366","20.2795956437377","21.3796672082373","21.5383134579988","27.0485387706708","31.2547292630013","35.5094484179078","35.7694889193147","33.9961288025082","33.39917428644","33.2187937686897","30.5935275808653","30.9536658513621","36.7573852743445","40.9881472895546","44.0914423509753","46.663155590971","49.9092193803306","51.6470791975046","54.1415045021762","54.3774267144463","54.2159821517331","49.5086506915278","51.3304010019498","50.9315946262083","51.0753355239096","58.0973687637325","54.1585191448826","56.0064186944265","61.8257660301029","68.9577923078678","71.8944844111688","71.7555282590523","68.1869890427658","63.4452819439751","49.2660356629559","54.0529791533282","54.0185383524227","51.1295524367594","49.0516745073086","46.71278901681","41.2749018203364","38.4176897898623","39.7612267394094","39.8831387615342","38.11731758697","37.3318148873878","40.0732704947423","42.3571204333112","39.794012229471","40.6901107702987",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","10.4273127753304","10.6898470097357","11.2079701120797","10.1974248927039","8.48111332007952","8.65738161559889","8.57446808510638","7.71519886363636","7.2","6.87328767123288","8.59847328244275","11.4309278350515","11.8547215496368","13.0884615384615","14.9939491730537","13.3354017995656","13.7784256559767","12.8639591025277","10.4487009292623","8.1804470681401","34.8285413434132","38.5897094662185","44.8792322080278","50.2671893719738","56.0680667573818","54.79677388351","49.9383192874591","","","","","","24.8813341762462","25.8096801610636","34.7712933983845","37.5500824144358","41.0944890088941","41.7206608058018","43.1197303890915","45.6864184195311","50.3191867185251","51.3234872620027","50.9894269003681","53.3266472470496","55.2656844267417","53.9462960030746","55.5132390237548","54.7783095764816","56.6759026556207","49.1589112003705","51.5909453028898","54.0398167114891","52.283129884765","50.7393597467161","52.1529451438925","51.8458250633158","51.6082288035908","54.3911194223856","58.7235769584989","57.0507989028889","56.5076242904879","62.5310243524813","62.0356912971973","56.9128985664568","52.178284440913",
"Togo","TGO","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","23.9686089599594","25.2104938610123","23.5614455205835","23.2321489765971","30.6941761032488","27.2206053789647","27.1928231287726","23.5318678778821","25.1688973883325","26.7130885765942","33.4573342149489","29.6553772507154","28.4783737918189","28.2214731471062","38.9158986667243","34.4122851518322","33.1549212930921","40.3499855371974","58.7615923655549","58.5215234343303","55.3950367888029","47.2396896643203","49.2098399534642","41.1508452673862","45.6530925190403","44.3988475741891","34.4408795130855","37.8689516007737","37.438212424368","37.526779530274","36.9184126094546","30.7587893689792","27.9823014470754","18.0832405018538","39.6350085147826","52.5658156566737","53.3943845669282","50.5003115716182","44.9668748237776","44.3730402998487","43.9044330543454","43.4679042831847","42.2371756980255","45.9507138113279","46.4036176638651","53.3844763492157","51.6425069197285","50.9047582302065","51.58503749656","51.0812594324333","56.0215603956593","62.0753853676863","68.2362903882098","71.2585961805301","60.2191535365848","58.1534969999065","54.3058638108259","45.2451550337957","45.4673765350623","44.9900708847023","46.3129225591253","46.5482846470382","51.327404994559","49.2143816742445","47.9195725711422",
"Thailand","THA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","31.1871676753195","31.7728406849503","30.4329567383224","30.5049978979371","32.8608202594967","31.078135737445","29.7012965384918","31.0013647851529","29.8799076296133","29.1994282938063","28.3495251979292","28.7322032961793","31.365123334948","33.3346023863313","40.7720981281884","36.874854485898","38.5747395613536","40.9872693898246","39.3267398161501","45.506937377875","48.5851382932463","48.7458557502666","42.342433369193","41.5929971687125","42.6124457902803","42.0634981713398","41.8917666738104","48.9300118742371","58.7637651429084","63.4567823942229","65.7498267023435","67.1829709277845","65.6403743163126","64.432054384135","67.9829771960023","75.1570263803183","69.960845681136","80.0363793989355","85.7246434183769","85.9111685244516","103.555421049623","105.514312663365","98.8474356096581","102.539643504768","110.273428645401","121.020455355247","116.566101308245","111.747954125508","122.520195593302","101.569117150369","110.29661181484","121.72065534178","120.289519698751","113.936153997528","111.752362302204","103.904039031388","99.0854723056637","100.393811686366","98.8956759881473","88.7039844315299","87.4771888388384","106.549719555387","118.725168021378","111.17968860904","115.350167235819",
"Tajikistan","TJK","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7321483771252","49.3737730885639","68.0025742574257","126.668424068768","137.976653696498","162.232310883829","98.8486906271335","124.515433159851","169.660547377847","123.800331383103","119.48182523035","107.887886461965","101.436444602987","96.8278177365193","110.309685662867","105.470469596389","90.7135847404981","71.8951675594444","68.2709864128125","68.4219956336815","67.3126576648573","62.8875631152143","57.8758734100693","52.3125895173978","56.2037491125254","52.7174578850085","54.3979394758173","54.4886347089741","56.0366415661108","71.1584080541136","68.2315098276637","68.0242146349435","63.0571464059838",
"Turkmenistan","TKM","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0861443047552","47.2127500302356","141.149261428454","130.729305493486","126.536516129032","91.0073838883888","60.2527745623437","108.750470954874","147.762392418151","140.037291637776","111.38430249779","102.786467132396","105.142305608236","97.3728458652931","94.5442042338981","99.1064148148148","91.0410652920962","58.3742688028328","54.0225598955906","70.4675028506271","75.0763335927678","68.3716308755472","63.1832253071491","47.4864125012969","33.0610697273941","31.7167889590333","29.6403114684011","33.342262523305","23.3317817138738","33.466448685308","40.2452325724652","40.1507467681125","31.5350843921484",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","22.6769196300581","21.1700029700467","21.0213258067743","19.6975499644388","19.0608954724123","18.6569073625041","18.2495172174635","18.6902222259848","18.503335559818","18.3786657692588","19.0027910238994","18.0245316362244","18.1369339782037","18.4060593351177","23.3012628609852","22.1893021189882","21.8683806852192","22.7939816229618","21.1729888151625","24.2889178985784","26.8382822300492","25.3832020838752","23.4083281042867","23.7075666177068","24.6181642200385","24.1952622737866","22.0667380498628","23.3586766312581","24.801514806278","24.6442617025173","24.4643229348022","24.3649917585549","25.3391515675527","23.1732438734524","23.2636409916298","25.1112868084161","25.8925479502012","27.2601571773587","27.6017112968954","31.1401867154517","33.2524966291788","32.9933488750511","36.1267068608942","37.8030345156521","40.13261236942","39.8797411399086","40.4303328918475","39.5150211186444","40.1953533568437","32.9024720381159","33.7852582918879","36.4559486739425","36.9669067562509","37.1486724961417","36.7919990324896","37.9832909613201","36.5431750445793","36.3211493864911","40.8559929495584","40.4735302740387","42.1902310581268","47.99210228679","50.0873964571806","42.7933229194984","43.0943707842848",
"Timor-Leste","TLS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1380492391941","34.7118267742172","25.3099958541071","24.0197933005937","35.1882097075402","43.4833847930068","41.681693407289","29.7082688671546","31.8454659238947","59.8851391186269","61.6882628529545","60.3094149514339","37.4776209995433","34.5633789247534","36.4065776567265","36.3113196817843","36.6534578370329","41.1075599069702","41.048000231559","40.7031117988072","51.6403958758051","56.4427097807695",
